language,model,iteration,id,nloc,ccn,token_count,param_count,length,top_nesting_level,flake8,pylint
chinese,claude,2,ClassEval_36::is_full_with_one_more_email,2,1,18,2,12,1,2,7
chinese,claude,2,ClassEval_36::send_to,26,9,174,4,44,1,6,12
chinese,claude,2,ClassEval_37::caesar_cipher,13,4,97,3,27,1,2,5
chinese,claude,2,ClassEval_37::rail_fence_cipher,17,8,92,3,39,1,10,13
chinese,claude,2,ClassEval_37::vigenere_cipher,16,4,117,2,32,1,6,9
chinese,claude,2,ClassEval_38::process_excel_data,18,5,137,3,39,1,8,13
chinese,claude,2,ClassEval_38::read_excel,9,2,55,2,17,1,4,8
chinese,claude,2,ClassEval_38::write_excel,11,3,52,3,33,1,6,12
chinese,claude,2,ClassEval_39::_calculate,17,8,104,3,28,1,5,12
chinese,claude,2,ClassEval_39::calculate,65,35,471,4,150,2,16,21
chinese,claude,2,ClassEval_39::compare,14,1,69,3,29,1,4,7
chinese,claude,2,ClassEval_39::is_operator,2,1,24,1,11,1,2,6
chinese,claude,2,ClassEval_39::prepare,33,18,244,2,60,1,14,18
chinese,claude,2,ClassEval_39::transform,2,1,15,1,11,1,2,5
chinese,claude,2,ClassEval_3::count,7,6,51,2,21,1,5,12
chinese,claude,2,ClassEval_3::count_all,6,2,34,1,17,1,4,9
chinese,claude,2,ClassEval_3::factorial,9,5,48,1,17,1,2,7
chinese,claude,2,ClassEval_3::select,8,3,54,2,21,1,6,13
chinese,claude,2,ClassEval_3::select_all,8,3,57,1,21,1,6,14
chinese,claude,2,ClassEval_40::calculate_calorie_intake,25,8,179,1,47,1,8,20
chinese,claude,2,ClassEval_40::condition_judge,8,3,40,1,17,1,3,9
chinese,claude,2,ClassEval_40::get_BMI,2,1,18,1,10,1,2,8
chinese,claude,2,ClassEval_41::_check_five_in_a_row,21,9,166,4,39,1,10,22
chinese,claude,2,ClassEval_41::check_winner,27,12,196,1,51,1,11,33
chinese,claude,2,ClassEval_41::make_move,11,8,104,3,31,1,6,17
chinese,claude,2,ClassEval_42::book_room,14,5,88,4,46,1,6,16
chinese,claude,2,ClassEval_42::check_in,12,5,83,4,38,1,7,15
chinese,claude,2,ClassEval_42::check_out,5,2,35,3,18,1,1,7
chinese,claude,2,ClassEval_42::get_available_rooms,2,1,19,2,10,1,1,5
chinese,claude,2,ClassEval_43::add_employee,10,2,51,6,26,1,5,9
chinese,claude,2,ClassEval_43::get_employee,5,2,26,2,17,1,4,9
chinese,claude,2,ClassEval_43::list_employees,6,2,44,1,15,1,4,8
chinese,claude,2,ClassEval_43::remove_employee,6,2,28,2,18,1,3,9
chinese,claude,2,ClassEval_43::update_employee,6,2,35,3,19,1,5,11
chinese,claude,2,ClassEval_44::::format_line_feed,3,1,20,1,8,1,1,7
chinese,claude,2,ClassEval_44::extract_code_from_html_text,34,12,192,10,76,3,7,12
chinese,claude,2,ClassEval_44::format_line_html_text,10,7,98,2,25,1,6,10
chinese,claude,2,ClassEval_45::adjust_brightness,6,2,40,2,14,1,3,10
chinese,claude,2,ClassEval_45::load_image,3,1,22,2,10,1,2,6
chinese,claude,2,ClassEval_45::resize_image,3,2,34,3,14,1,1,6
chinese,claude,2,ClassEval_45::rotate_image,5,3,46,2,11,1,1,6
chinese,claude,2,ClassEval_45::save_image,5,3,38,2,11,1,2,6
chinese,claude,2,ClassEval_46::interpolate_1d,16,6,145,3,34,1,4,22
chinese,claude,2,ClassEval_46::interpolate_2d,42,12,323,5,76,1,15,33
chinese,claude,2,ClassEval_47::get_binary,17,8,100,1,39,1,8,12
chinese,claude,2,ClassEval_47::get_octets,14,10,94,1,34,1,7,12
chinese,claude,2,ClassEval_47::is_valid,18,10,89,1,38,1,8,13
chinese,claude,2,ClassEval_48::get_hostname,6,2,36,1,15,1,6,10
chinese,claude,2,ClassEval_48::is_valid_ipv4,17,10,92,1,39,1,9,15
chinese,claude,2,ClassEval_48::is_valid_ipv6,35,25,225,1,66,1,11,15
chinese,claude,2,ClassEval_49::get_job_applicants,6,3,37,2,17,1,5,9
chinese,claude,2,ClassEval_49::post_job,7,1,35,4,19,1,3,6
chinese,claude,2,ClassEval_49::remove_job,3,2,23,2,14,1,3,8
chinese,claude,2,ClassEval_49::search_jobs,6,3,40,2,16,1,4,7
chinese,claude,2,ClassEval_49::submit_resume,7,1,35,4,19,1,4,6
chinese,claude,2,ClassEval_49::withdraw_resume,3,2,23,2,14,1,3,8
chinese,claude,2,ClassEval_4::add_course_score,5,3,56,4,15,1,2,8
chinese,claude,2,ClassEval_4::add_student,7,1,37,4,16,1,2,5
chinese,claude,2,ClassEval_4::get_all_students_with_fail_course,8,4,48,1,19,1,3,8
chinese,claude,2,ClassEval_4::get_course_average,10,4,50,2,18,1,4,8
chinese,claude,2,ClassEval_4::get_gpa,11,5,76,2,32,1,7,12
chinese,claude,2,ClassEval_4::get_top_student,9,3,41,1,21,1,3,8
chinese,claude,2,ClassEval_50::process_json,14,4,105,3,39,1,13,21
chinese,claude,2,ClassEval_50::read_json,11,3,57,2,24,1,3,10
chinese,claude,2,ClassEval_50::write_json,8,2,52,3,20,1,3,9
chinese,claude,2,ClassEval_51::fleiss_kappa,19,5,141,4,48,1,6,20
chinese,claude,2,ClassEval_51::kappa,10,8,144,2,28,1,7,19
chinese,claude,2,ClassEval_52::get_pos_tag,8,2,59,2,24,1,5,10
chinese,claude,2,ClassEval_52::lemmatize_sentence,29,7,167,3,61,2,9,19
chinese,claude,2,ClassEval_52::remove_punctuation,3,1,28,2,11,1,1,5
chinese,claude,2,ClassEval_53::add_word,2,1,16,2,6,1,1,5
chinese,claude,2,ClassEval_53::find_longest_word,12,5,77,2,32,1,6,12
chinese,claude,2,ClassEval_54::create_board,22,5,144,1,41,1,6,16
chinese,claude,2,ClassEval_54::has_path,72,57,746,12,113,1,42,81
chinese,claude,2,ClassEval_54::is_game_over,6,4,27,1,17,1,1,5
chinese,claude,2,ClassEval_54::is_valid_move,86,52,697,21,128,1,30,69
chinese,claude,2,ClassEval_54::remove_icons,5,1,42,3,13,1,2,11
chinese,claude,2,ClassEval_55::palindromic_length,8,4,64,4,26,1,5,8
chinese,claude,2,ClassEval_55::palindromic_string,27,8,188,1,53,1,13,20
chinese,claude,2,ClassEval_56::accuracy,7,5,66,3,18,1,5,6
chinese,claude,2,ClassEval_56::f1_score,10,13,151,3,26,1,8,12
chinese,claude,2,ClassEval_56::precision,6,7,62,3,17,1,4,7
chinese,claude,2,ClassEval_56::recall,6,8,79,3,17,1,5,8
chinese,claude,2,ClassEval_56::update,10,10,78,3,19,1,2,9
chinese,claude,2,ClassEval_57::map,26,9,149,3,65,2,9,16
chinese,claude,2,ClassEval_57::mrr,18,7,119,3,46,2,5,11
chinese,claude,2,ClassEval_58::check_won,7,5,61,2,21,1,4,8
chinese,claude,2,ClassEval_58::generate_mine_sweeper_map,18,13,238,1,36,1,11,25
chinese,claude,2,ClassEval_58::generate_playerMap,2,3,30,1,10,1,2,8
chinese,claude,2,ClassEval_58::sweep,18,14,209,3,41,1,10,29
chinese,claude,2,ClassEval_59::add_movie,12,1,109,6,33,1,11,17
chinese,claude,2,ClassEval_59::available_movies,14,5,103,4,34,2,6,10
chinese,claude,2,ClassEval_59::book_ticket,12,9,97,3,36,1,5,10
chinese,claude,2,ClassEval_5::display,4,1,20,3,14,1,3,5
chinese,claude,2,ClassEval_5::interpret,20,12,119,2,42,1,13,17
chinese,claude,2,ClassEval_60::create_table,12,1,28,1,16,1,1,6
chinese,claude,2,ClassEval_60::delete_ticket,4,1,35,2,9,1,1,6
chinese,claude,2,ClassEval_60::insert_ticket,7,1,46,5,15,1,3,7
chinese,claude,2,ClassEval_60::search_tickets_by_customer,5,1,37,2,15,1,2,5
chinese,claude,2,ClassEval_61::add_song,2,1,16,2,11,1,2,6
chinese,claude,2,ClassEval_61::play,4,3,24,1,14,1,2,7
chinese,claude,2,ClassEval_61::previous_song,12,5,62,1,23,1,3,13
chinese,claude,2,ClassEval_61::remove_song,3,2,23,2,13,1,2,7
chinese,claude,2,ClassEval_61::set_volume,6,2,26,2,16,1,2,7
chinese,claude,2,ClassEval_61::shuffle,6,2,26,1,17,1,4,10
chinese,claude,2,ClassEval_61::stop,6,2,25,1,16,1,2,8
chinese,claude,2,ClassEval_61::switch_song,15,5,82,1,28,1,4,16
chinese,claude,2,ClassEval_62::construct_stop_word_list,2,1,14,1,8,1,1,4
chinese,claude,2,ClassEval_62::process,8,4,59,2,17,1,4,6
chinese,claude,2,ClassEval_62::remove_stop_words,7,5,62,3,15,1,2,5
chinese,claude,2,ClassEval_63::calculate_word_frequency,7,3,70,2,19,1,6,8
chinese,claude,2,ClassEval_63::process,12,7,126,2,30,1,9,9
chinese,claude,2,ClassEval_63::process_data,8,5,65,2,18,1,2,5
chinese,claude,2,ClassEval_64::binary_to_decimal,2,1,13,1,9,1,1,4
chinese,claude,2,ClassEval_64::decimal_to_binary,11,4,53,1,22,1,5,9
chinese,claude,2,ClassEval_64::decimal_to_hex,2,1,15,1,9,1,1,4
chinese,claude,2,ClassEval_64::decimal_to_octal,12,4,56,1,23,1,5,8
chinese,claude,2,ClassEval_64::hex_to_decimal,2,1,13,1,9,1,1,4
chinese,claude,2,ClassEval_64::octal_to_decimal,8,2,54,1,18,1,3,6
chinese,claude,2,ClassEval_65::format,75,23,507,5,110,2,12,21
chinese,claude,2,ClassEval_65::format_string,48,13,320,3,103,2,17,20
chinese,claude,2,ClassEval_65::parse_more,10,1,44,2,19,1,2,5
chinese,claude,2,ClassEval_65::trans_three,27,11,247,2,48,1,13,15
chinese,claude,2,ClassEval_65::trans_two,19,6,150,2,30,1,7,12
chinese,claude,2,ClassEval_66::is_hex_char,4,3,23,1,12,1,2,5
chinese,claude,2,ClassEval_66::replace,14,4,96,3,46,2,7,11
chinese,claude,2,ClassEval_67::add_dish,21,7,121,2,43,1,5,12
chinese,claude,2,ClassEval_67::calculate_total,9,2,59,1,25,1,4,9
chinese,claude,2,ClassEval_67::checkout,4,2,20,1,15,1,2,6
chinese,claude,2,ClassEval_68::get_page,6,2,43,2,17,1,4,10
chinese,claude,2,ClassEval_68::get_page_info,15,1,97,2,37,1,5,15
chinese,claude,2,ClassEval_68::search,18,4,88,2,42,1,7,12
chinese,claude,2,ClassEval_69::extract_text_from_pdfs,8,3,42,1,17,1,3,7
chinese,claude,2,ClassEval_69::merge_pdfs,9,3,56,2,24,1,6,12
chinese,claude,2,ClassEval_6::get,11,2,81,2,25,1,6,12
chinese,claude,2,ClassEval_6::setNum,6,1,34,1,14,1,2,8
chinese,claude,2,ClassEval_70::_validate_name,4,3,27,2,9,1,1,4
chinese,claude,2,ClassEval_70::_validate_phoneNumber,4,4,34,2,9,1,2,6
chinese,claude,2,ClassEval_70::_validate_sex,6,2,32,2,11,1,1,5
chinese,claude,2,ClassEval_71::check_win,8,4,41,1,20,1,3,9
chinese,claude,2,ClassEval_71::init_game,15,6,117,1,28,1,3,16
chinese,claude,2,ClassEval_71::move,44,21,436,2,81,1,24,55
chinese,claude,2,ClassEval_72::extract_email,3,1,21,2,11,1,4,7
chinese,claude,2,ClassEval_72::findall,2,1,19,3,11,1,7,11
chinese,claude,2,ClassEval_72::generate_email_pattern,2,1,9,1,9,1,2,5
chinese,claude,2,ClassEval_72::generate_phone_number_pattern,2,1,9,1,9,1,4,7
chinese,claude,2,ClassEval_72::generate_split_sentences_pattern,2,1,9,1,9,1,2,5
chinese,claude,2,ClassEval_72::match,3,1,24,3,12,1,4,8
chinese,claude,2,ClassEval_72::split,2,1,19,3,11,1,7,11
chinese,claude,2,ClassEval_72::split_sentences,21,8,169,2,37,1,6,10
chinese,claude,2,ClassEval_72::sub,2,1,23,4,12,1,7,11
chinese,claude,2,ClassEval_72::validate_phone_number,13,3,48,2,25,1,5,8
chinese,claude,2,ClassEval_73::attack,3,1,27,2,12,1,1,5
chinese,claude,2,ClassEval_73::gain_exp,5,2,38,2,17,1,2,11
chinese,claude,2,ClassEval_73::heal,3,1,24,1,10,1,1,5
chinese,claude,2,ClassEval_73::is_alive,2,1,12,1,9,1,1,5
chinese,claude,2,ClassEval_73::level_up,8,2,56,1,23,1,4,17
chinese,claude,2,ClassEval_74::add_white_list,7,3,44,2,17,1,3,7
chinese,claude,2,ClassEval_74::del_white_list,8,3,46,2,17,1,2,7
chinese,claude,2,ClassEval_74::recv,4,3,36,2,11,1,1,5
chinese,claude,2,ClassEval_74::send,12,5,52,2,22,1,4,10
chinese,claude,2,ClassEval_74::show,7,3,30,2,16,1,1,8
chinese,claude,2,ClassEval_75::add_item,4,2,45,4,15,1,2,6
chinese,claude,2,ClassEval_75::remove_item,5,3,50,3,15,1,1,8
chinese,claude,2,ClassEval_75::total_price,5,2,33,1,14,1,1,5
chinese,claude,2,ClassEval_75::view_items,2,1,12,1,10,1,1,5
chinese,claude,2,ClassEval_76::add_user,6,2,30,2,16,1,1,7
chinese,claude,2,ClassEval_76::all_not_signed_in,2,3,25,1,13,1,2,5
chinese,claude,2,ClassEval_76::all_signed_in,7,5,41,1,18,1,3,10
chinese,claude,2,ClassEval_76::check_sign_in,4,2,25,2,16,1,1,6
chinese,claude,2,ClassEval_76::sign_in,6,2,29,2,15,1,1,7
chinese,claude,2,ClassEval_77::eat_food,9,3,64,1,25,1,5,14
chinese,claude,2,ClassEval_77::move,14,5,112,2,34,1,5,15
chinese,claude,2,ClassEval_77::random_food_position,8,3,61,1,15,1,3,13
chinese,claude,2,ClassEval_77::reset,5,1,31,1,15,1,2,10
chinese,claude,2,ClassEval_78::count_words,9,4,41,2,20,1,4,7
chinese,claude,2,ClassEval_78::process_text_file,8,2,53,2,22,1,6,9
chinese,claude,2,ClassEval_78::split_sentences,16,5,94,2,35,1,6,10
chinese,claude,2,ClassEval_79::delete,2,1,11,2,9,1,1,5
chinese,claude,2,ClassEval_79::insert,18,7,125,2,34,1,6,9
chinese,claude,2,ClassEval_79::select,10,5,62,3,23,1,5,9
chinese,claude,2,ClassEval_79::select_by_age_range,2,1,13,3,10,1,2,5
chinese,claude,2,ClassEval_79::select_female_under_age,2,1,11,2,9,1,1,4
chinese,claude,2,ClassEval_79::update,10,3,63,3,24,1,7,8
chinese,claude,2,ClassEval_7::check_balanced_brackets,11,6,77,1,21,1,4,8
chinese,claude,2,ClassEval_7::clear_expr,3,3,41,1,11,1,2,6
chinese,claude,2,ClassEval_80::delete,8,3,51,2,18,1,3,6
chinese,claude,2,ClassEval_80::insert,5,2,43,2,13,1,1,4
chinese,claude,2,ClassEval_80::select,15,6,96,3,30,1,5,8
chinese,claude,2,ClassEval_80::update,13,4,85,3,27,1,5,7
chinese,claude,2,ClassEval_81::correlation,11,5,127,2,29,1,6,12
chinese,claude,2,ClassEval_81::correlation_matrix,26,13,262,1,50,1,12,17
chinese,claude,2,ClassEval_81::mean,2,1,16,1,11,1,2,5
chinese,claude,2,ClassEval_81::median,7,2,40,1,19,1,3,9
chinese,claude,2,ClassEval_81::mode,9,5,68,1,25,1,6,9
chinese,claude,2,ClassEval_81::standard_deviation,5,2,44,1,14,1,2,6
chinese,claude,2,ClassEval_81::z_score,6,3,62,1,21,1,6,8
chinese,claude,2,ClassEval_82::add_stock,2,1,16,2,11,1,2,6
chinese,claude,2,ClassEval_82::buy_stock,8,2,45,2,21,1,3,10
chinese,claude,2,ClassEval_82::calculate_portfolio_value,5,2,31,1,14,1,3,7
chinese,claude,2,ClassEval_82::get_portfolio_summary,12,2,66,1,25,1,6,10
chinese,claude,2,ClassEval_82::get_stock_value,2,1,18,2,11,1,3,5
chinese,claude,2,ClassEval_82::remove_stock,12,5,80,2,23,1,4,8
chinese,claude,2,ClassEval_82::sell_stock,14,5,84,2,37,1,9,13
chinese,claude,2,ClassEval_83::create_student_table,12,1,28,1,18,1,1,6
chinese,claude,2,ClassEval_83::delete_student_by_name,4,1,35,2,14,1,2,6
chinese,claude,2,ClassEval_83::insert_student,10,1,65,2,22,1,6,10
chinese,claude,2,ClassEval_83::search_student_by_name,5,1,37,2,13,1,1,5
chinese,claude,2,ClassEval_84::process_file,7,3,71,1,22,1,4,11
chinese,claude,2,ClassEval_84::read_file,3,1,28,1,10,1,1,6
chinese,claude,2,ClassEval_84::read_file_as_json,4,1,32,1,14,1,3,9
chinese,claude,2,ClassEval_84::write_file,3,1,33,2,11,1,1,6
chinese,claude,2,ClassEval_85::auto_check_conflict,10,5,54,1,31,1,3,13
chinese,claude,2,ClassEval_85::auto_set_mode,5,2,27,1,12,1,1,8
chinese,claude,2,ClassEval_85::get_mode,2,1,10,1,6,1,1,5
chinese,claude,2,ClassEval_85::get_target_temperature,2,1,10,1,8,1,1,5
chinese,claude,2,ClassEval_85::set_mode,4,2,28,2,11,1,1,5
chinese,claude,2,ClassEval_85::set_target_temperature,2,1,13,2,9,1,1,5
chinese,claude,2,ClassEval_85::simulate_operation,21,7,109,1,39,1,5,23
chinese,claude,2,ClassEval_86::check_winner,12,11,214,1,29,1,8,27
chinese,claude,2,ClassEval_86::is_board_full,6,5,31,1,12,1,1,6
chinese,claude,2,ClassEval_86::make_move,7,7,103,3,21,1,3,13
chinese,claude,2,ClassEval_87::add_seconds,5,1,38,2,13,1,2,6
chinese,claude,2,ClassEval_87::datetime_to_string,2,1,15,2,9,1,1,4
chinese,claude,2,ClassEval_87::get_current_date,3,1,21,1,9,1,1,5
chinese,claude,2,ClassEval_87::get_current_time,3,1,21,1,10,1,1,5
chinese,claude,2,ClassEval_87::get_format_time,2,1,21,7,14,1,2,5
chinese,claude,2,ClassEval_87::get_minutes,7,1,56,3,20,1,5,9
chinese,claude,2,ClassEval_87::string_to_datetime,16,3,54,2,28,1,4,8
chinese,claude,2,ClassEval_88::cos,3,1,22,2,11,1,1,6
chinese,claude,2,ClassEval_88::factorial,9,5,50,2,16,1,1,6
chinese,claude,2,ClassEval_88::sin,3,1,22,2,10,1,1,6
chinese,claude,2,ClassEval_88::tan,3,1,22,2,10,1,1,6
chinese,claude,2,ClassEval_88::taylor,8,2,68,3,23,1,5,11
chinese,claude,2,ClassEval_89::_generate_cards,3,1,17,1,6,1,1,5
chinese,claude,2,ClassEval_89::answer,15,5,79,2,34,1,7,13
chinese,claude,2,ClassEval_89::evaluate_expression,6,2,31,2,19,1,2,6
chinese,claude,2,ClassEval_89::get_my_cards,3,2,26,1,9,1,1,5
chinese,claude,2,ClassEval_8::deposit,5,2,27,2,10,1,1,6
chinese,claude,2,ClassEval_8::transfer,4,2,27,3,14,1,1,6
chinese,claude,2,ClassEval_8::view_balance,2,1,10,1,5,1,1,5
chinese,claude,2,ClassEval_8::withdraw,7,3,39,2,13,1,1,7
chinese,claude,2,ClassEval_90::get_fragment,6,4,43,1,13,1,2,7
chinese,claude,2,ClassEval_90::get_host,4,1,24,1,11,1,2,6
chinese,claude,2,ClassEval_90::get_path,9,4,55,1,22,1,6,10
chinese,claude,2,ClassEval_90::get_query_params,8,3,69,1,19,1,5,9
chinese,claude,2,ClassEval_90::get_scheme,4,1,24,1,11,1,2,6
chinese,claude,2,ClassEval_91::add,4,2,31,2,13,1,2,6
chinese,claude,2,ClassEval_91::fix_path,2,1,13,1,11,1,2,5
chinese,claude,2,ClassEval_91::parse,10,5,61,3,27,1,6,13
chinese,claude,2,ClassEval_92::delete_user_by_username,4,1,35,2,13,1,1,6
chinese,claude,2,ClassEval_92::insert_user,4,1,38,3,13,1,2,6
chinese,claude,2,ClassEval_92::search_user_by_username,6,1,42,2,16,1,1,5
chinese,claude,2,ClassEval_92::validate_user_login,8,2,54,3,21,1,4,7
chinese,claude,2,ClassEval_93::compute_idf_weight_dict,5,2,46,2,14,1,4,8
chinese,claude,2,ClassEval_93::cosine_similarities,7,1,61,2,25,1,12,15
chinese,claude,2,ClassEval_93::n_similarity,8,1,73,2,23,1,10,14
chinese,claude,2,ClassEval_93::similarity,8,3,62,2,26,1,9,14
chinese,claude,2,ClassEval_94::add_item,5,2,48,4,17,1,2,8
chinese,claude,2,ClassEval_94::display_items,9,3,57,1,22,1,5,9
chinese,claude,2,ClassEval_94::insert_coin,5,2,33,2,15,1,3,7
chinese,claude,2,ClassEval_94::purchase_item,11,4,71,2,35,1,8,16
chinese,claude,2,ClassEval_94::restock_item,6,2,34,3,19,1,3,8
chinese,claude,2,ClassEval_95::add_product,5,2,48,4,15,1,1,7
chinese,claude,2,ClassEval_95::change_order_status,4,2,31,3,16,1,2,8
chinese,claude,2,ClassEval_95::create_order,11,3,68,4,33,1,4,12
chinese,claude,2,ClassEval_95::get_product_quantity,4,2,27,2,15,1,1,6
chinese,claude,2,ClassEval_95::track_order,4,2,28,2,13,1,1,6
chinese,claude,2,ClassEval_95::update_product_quantity,3,2,28,3,10,1,1,6
chinese,claude,2,ClassEval_96::celsius_to_fahrenheit,2,1,16,1,11,1,2,6
chinese,claude,2,ClassEval_96::fahrenheit_to_celsius,2,1,18,1,11,1,2,6
chinese,claude,2,ClassEval_96::query,13,7,97,3,29,1,8,11
chinese,claude,2,ClassEval_96::set_city,2,1,13,2,12,1,2,6
chinese,claude,2,ClassEval_97::is_valid_input,16,4,127,2,34,1,10,9
chinese,claude,2,ClassEval_97::text2int,41,8,266,2,58,1,9,12
chinese,claude,2,ClassEval_98::find_element,4,3,36,2,17,1,1,6
chinese,claude,2,ClassEval_98::process_xml_data,10,4,68,2,27,1,6,14
chinese,claude,2,ClassEval_98::read_xml,5,1,33,1,13,1,1,6
chinese,claude,2,ClassEval_98::write_xml,10,4,68,2,22,1,4,12
chinese,claude,2,ClassEval_99::create_zip_file,18,7,115,3,38,1,8,13
chinese,claude,2,ClassEval_99::extract_all,10,2,53,2,22,1,5,13
chinese,claude,2,ClassEval_99::extract_file,12,3,77,3,28,1,6,12
chinese,claude,2,ClassEval_99::read_zip_file,10,5,54,1,19,1,2,10
chinese,claude,2,ClassEval_9::add,20,7,145,2,43,1,9,17
chinese,claude,2,ClassEval_9::multiply,25,10,214,2,54,1,10,15
chinese,claude,2,ClassEval_9::subtract,31,13,250,2,67,1,17,32
chinese,claude,3,ClassEval_0::filter,20,6,118,2,43,1,8,11
chinese,claude,3,ClassEval_0::get_jwt_user,17,8,112,2,35,1,10,14
chinese,claude,3,ClassEval_0::is_start_with,3,2,29,2,13,1,2,5
chinese,claude,3,ClassEval_0::set_current_user_info_and_log,7,1,50,2,21,1,6,11
chinese,claude,3,ClassEval_10::calculate_binary_info,14,3,91,1,26,1,9,11
chinese,claude,3,ClassEval_10::clean_non_binary_chars,2,3,26,1,10,1,4,6
chinese,claude,3,ClassEval_10::convert_to_ascii,7,2,52,1,19,1,5,8
chinese,claude,3,ClassEval_10::convert_to_utf8,7,2,61,1,18,1,4,7
chinese,claude,3,ClassEval_11::add,6,5,48,2,17,1,3,7
chinese,claude,3,ClassEval_11::check,6,4,35,1,16,1,1,4
chinese,claude,3,ClassEval_11::has,6,5,46,2,16,1,2,5
chinese,claude,3,ClassEval_11::remove,2,1,13,2,12,1,2,5
chinese,claude,3,ClassEval_12::calculate_hand_value,16,6,77,2,33,1,6,8
chinese,claude,3,ClassEval_12::check_winner,13,5,59,3,28,1,3,10
chinese,claude,3,ClassEval_12::create_deck,9,3,76,1,25,1,11,10
chinese,claude,3,ClassEval_13::add_book,5,2,37,3,10,1,1,7
chinese,claude,3,ClassEval_13::remove_book,14,9,118,3,26,1,8,16
chinese,claude,3,ClassEval_13::view_book_quantity,2,1,19,2,11,1,1,5
chinese,claude,3,ClassEval_13::view_inventory,2,1,10,1,11,1,1,5
chinese,claude,3,ClassEval_14::add_book,7,1,40,3,16,1,1,6
chinese,claude,3,ClassEval_14::borrow_book,7,1,48,2,16,1,5,9
chinese,claude,3,ClassEval_14::create_table,13,1,28,1,18,1,1,6
chinese,claude,3,ClassEval_14::remove_book,7,1,48,2,16,1,4,9
chinese,claude,3,ClassEval_14::return_book,7,1,48,2,16,1,5,9
chinese,claude,3,ClassEval_14::search_books,6,1,35,1,12,1,1,5
chinese,claude,3,ClassEval_15::bad_character_heuristic,21,7,155,1,39,1,6,16
chinese,claude,3,ClassEval_15::match_in_pattern,5,3,44,2,16,1,2,7
chinese,claude,3,ClassEval_15::mismatch_in_text,7,4,65,2,20,1,2,10
chinese,claude,3,ClassEval_16::apply_operator,18,7,105,3,37,1,6,9
chinese,claude,3,ClassEval_16::calculate,12,5,62,2,30,1,6,10
chinese,claude,3,ClassEval_16::precedence,9,4,41,2,19,1,2,5
chinese,claude,3,ClassEval_17::add_event,2,1,16,2,11,1,4,8
chinese,claude,3,ClassEval_17::get_available_slots,25,10,246,2,52,1,15,19
chinese,claude,3,ClassEval_17::get_events,6,3,43,2,16,1,4,8
chinese,claude,3,ClassEval_17::get_upcoming_events,2,2,29,2,13,1,5,10
chinese,claude,3,ClassEval_17::is_available,7,4,42,3,22,1,7,9
chinese,claude,3,ClassEval_17::remove_event,3,2,23,2,13,1,4,9
chinese,claude,3,ClassEval_18::::delitem::,3,1,23,2,15,1,1,1
chinese,claude,3,ClassEval_18::::getitem::,7,3,60,3,20,2,2,5
chinese,claude,3,ClassEval_18::::iter::,2,1,13,1,12,1,1,5
chinese,claude,3,ClassEval_18::::len::,2,1,13,1,12,1,1,4
chinese,claude,3,ClassEval_18::::setitem::,7,3,63,4,24,2,2,5
chinese,claude,3,ClassEval_18::_convert_key,3,2,40,2,11,1,2,4
chinese,claude,3,ClassEval_18::_to_camel_case,3,2,38,1,11,1,2,4
chinese,claude,3,ClassEval_19::generate_primes,13,7,110,1,28,1,5,15
chinese,claude,3,ClassEval_19::get_primes,15,9,149,1,29,1,7,13
chinese,claude,3,ClassEval_1::calculate_annulus_area,5,1,35,3,13,1,4,8
chinese,claude,3,ClassEval_1::calculate_circle_area,2,1,16,1,9,1,3,8
chinese,claude,3,ClassEval_1::calculate_cylinder_area,2,1,26,2,11,1,3,9
chinese,claude,3,ClassEval_1::calculate_sector_area,2,1,20,2,10,1,2,7
chinese,claude,3,ClassEval_1::calculate_sphere_area,3,1,20,1,10,1,1,6
chinese,claude,3,ClassEval_20::add_user,6,2,30,2,18,1,2,8
chinese,claude,3,ClassEval_20::get_messages,5,2,27,2,17,1,5,10
chinese,claude,3,ClassEval_20::remove_user,6,2,28,2,18,1,2,8
chinese,claude,3,ClassEval_20::send_message,5,3,50,4,20,1,3,9
chinese,claude,3,ClassEval_21::add_course,3,2,24,2,9,1,2,6
